event_id,country_id,provstate,city,crit1,crit2,crit3,doubtterr,alternative_id,multiple,success,suicide,nkill,nkillus,nkillter
202001220009,78,Attica,Paiania,1,1,1,0,0,1,1,0,0,0,0
202001220010,78,Attica,Athens,1,1,1,0,0,1,1,0,0,0,0
202001220011,228,Al Hudaydah,Hudaydah,1,1,1,0,0,0,1,0,2,0,0
202001220012,228,Marib,Marib,1,1,1,0,0,0,1,0,3,0,0
202001220013,94,Khuzestan,Darkhovin,1,1,0,1,1,0,1,0,1,0,0
202001220014,92,Jharkhand,Buru Goilkera,1,1,1,1,4,0,1,0,7,0,0
202001220015,205,Pattani,Ban Khao Wang,1,1,0,1,1,0,1,0,1,0,0
202001220016,92,Karnataka,Bengaluru,1,1,1,0,0,0,0,0,0,0,0
202001220017,123,Mopti,Dioungani,1,1,0,1,1,0,1,0,6,0,0
202001220022,228,Marib,Marib,1,1,0,1,1,0,1,0,1,0,0
202001220023,4,Faryab,Dawlatabad district,1,1,1,0,0,0,1,0,1,0,0
202001220024,141,Sudurpashchim,Pansera,1,1,1,0,0,1,1,0,0,0,0
202001220025,141,Sudurpashchim,Pansera,1,1,1,0,0,1,1,0,0,0,0
202001220029,4,Helmand,Lashkar Gah,1,1,1,0,0,0,1,0,1,0,0
202001220030,95,Dhi Qar,Nasiriyah,1,1,0,1,1,0,1,0,1,0,0
202001220031,4,Faryab,Khwaja Sabz Posh district,1,1,0,1,1,0,1,0,3,0,0
202001220034,195,West Kordofan,Kolom,1,1,1,0,0,0,1,0,32,0,0
202001230001,147,Borno,Dikwa,1,1,1,0,0,0,1,0,10,0,0
202001230002,160,North Cotabato,Midsayap,1,1,0,1,1,0,1,0,1,0,0
202001230003,153,Khyber Pakhtunkhwa,Larama,1,1,1,0,0,0,1,0,0,0,0
202001230006,78,Attica,Athens,1,1,1,0,0,0,1,0,0,0,0
202001230007,92,Manipur,Imphal,1,1,1,0,0,0,1,0,0,0,0
202001230012,603,England,Leigh,1,1,1,0,0,0,1,0,0,0,0
202001230014,95,Nineveh,Hatra district,1,1,1,0,0,0,1,0,1,0,0
202001230015,153,Khyber Pakhtunkhwa,Toda Mela,1,1,1,0,0,0,1,0,1,0,0
202001240001,92,Jammu and Kashmir,Srinagar,1,1,1,0,0,0,1,0,0,0,0
202001240002,182,Middle Shebelle,Balcad,1,1,0,1,1,0,1,0,2,0,0
202001240003,104,Wajir,Wajir district,1,1,1,0,0,0,1,0,0,0,0
202001240005,155,West Bank,Jerusalem,1,1,1,0,0,0,1,0,0,0,0
202001240006,92,Jharkhand,Tutijharna,1,1,1,0,0,0,1,0,1,0,0
202001240008,141,Province 1,Kerabari,1,1,1,0,0,1,1,0,0,0,0
202001240010,147,Borno,Ngala district,1,1,1,0,0,0,0,0,0,0,0
202001240011,229,North Kivu,Mabasele,1,1,0,1,1,1,1,0,1,0,0
202001240012,229,North Kivu,Kabandoke,1,1,0,1,1,1,1,0,0,0,0
202001240015,4,Kandahar,Darzab,1,1,1,0,0,0,1,0,4,0,0
202001250001,4,Helmand,Kajaki district,1,1,0,1,1,0,1,0,0,0,0
202001250002,92,Jharkhand,Pakrar,1,1,1,0,0,0,1,0,0,0,0
202001250003,147,Edo,Auchi,1,1,1,0,0,0,1,0,0,0,0
202001250004,147,Cross River,Afafanyi,1,1,1,0,0,0,1,0,0,0,0
202001250005,182,Banaadir,Mogadishu,1,1,0,1,1,0,1,0,2,0,0
202001250008,92,Assam,Dibrugarh,1,1,1,0,0,1,1,0,0,0,0
202001250009,92,Assam,Dibrugarh,1,1,1,0,0,1,1,0,0,0,0
202001250011,92,Assam,Teokghat,1,1,1,0,0,1,1,0,0,0,0
202001250012,4,Khost,Waris,0,1,1,1,2,0,1,0,0,0,0
202001250013,141,Province 1,Waleng,1,1,1,0,0,0,1,0,0,0,0
202001250014,4,Kabul,Kabul,1,1,1,0,0,0,1,0,1,0,0
202001250016,92,Odisha,Janturai,1,1,1,0,0,1,0,0,1,0,1
202001250017,147,Borno,Gwoza,1,1,1,0,0,0,1,1,3,0,2
202001250018,147,Benue,Makurdi,1,1,1,0,0,0,0,0,0,0,0
202001250020,155,West Bank,Sawiya,1,1,1,0,0,0,1,0,0,0,0
202001250022,137,Cabo Delgado,Nancaramo,1,1,1,0,0,1,1,0,1,0,0
202001250023,137,Cabo Delgado,Cagembe,1,1,1,0,0,1,1,0,2,0,0
202001250024,137,Cabo Delgado,Namaluco,1,1,1,0,0,1,1,0,0,0,0
202001250026,137,Cabo Delgado,Xitaxi,1,1,1,0,0,1,1,0,1,0,0
202001250028,147,Kaduna,Juji,0,1,1,1,2,0,1,0,1,0,0
202001260001,153,Khyber Pakhtunkhwa,Dara,1,1,1,0,0,1,1,0,0,0,0
202001260002,153,Khyber Pakhtunkhwa,Dara,1,1,1,0,0,1,1,0,1,0,0
202001260003,92,Tamil Nadu,Chennai,1,1,1,0,0,0,0,0,0,0,0
202001260012,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202001260013,200,Aleppo,Azaz,1,1,1,0,0,0,1,0,1,0,0
202001260014,147,Plateau,Kwatas,1,1,1,0,0,0,1,0,14,0,0
202001260015,182,Lower Juba,Kabsuma,1,1,1,0,0,0,1,0,3,0,0
202001260017,123,Segou,Sokolo,1,1,0,1,1,0,1,0,24,0,4
202001260018,92,Manipur,Imphal,1,1,1,0,0,0,1,0,0,0,0
202001260020,160,Maguindanao,Cotabato City,1,1,0,1,1,0,1,0,0,0,0
202001260021,4,Herat,Kurt-e- Khwaja,1,1,1,0,0,0,1,0,1,0,0
202001260022,92,Jharkhand,Mahuatikar,1,1,1,0,0,0,1,0,0,0,0
202001260024,95,Dhi Qar,Nasiriyah,1,1,1,0,0,0,1,0,2,0,0
202001260029,4,Herat,Herat,1,1,1,0,0,0,1,0,1,0,0
202001260030,37,North-West,Ndop,1,1,1,0,0,1,1,0,0,0,0
202001260031,37,North-West,Ndop,1,1,1,0,0,1,1,0,0,0,0
202001260034,60,North Sinai,Rafah,1,1,0,1,1,0,1,0,3,0,0
202001270001,92,Jammu and Kashmir,Arwani,1,1,0,1,1,0,1,0,0,0,0
202001270002,44,Hong Kong,Hong Kong,1,1,1,0,0,0,1,0,0,0,0
202001270003,141,Province 2,Parwanipur,1,1,1,0,0,0,1,0,0,0,0
202001270006,92,Chhattisgarh,Kadenar,1,1,1,0,0,0,1,0,1,0,0
202001270007,147,Plateau,Ruboi,0,1,1,1,2,1,1,0,1,0,0
202001270008,147,Plateau,Marish,0,1,1,1,2,1,1,0,3,0,0
202001270015,228,Taizz,Dabab,1,1,1,0,0,0,1,0,3,0,0
202001270016,147,Kwara,Otte,1,1,1,0,0,0,1,0,1,0,0
202001270017,153,Khyber Pakhtunkhwa,Khutti,1,1,1,0,0,0,1,0,0,0,0
202001270019,153,Punjab,Rahim Yar Khan,1,1,1,0,0,0,1,0,0,0,0
202001270020,44,Hong Kong,Hong Kong,1,1,1,0,0,0,1,0,0,0,0
202001270021,4,Kandahar,Shah Wali Kot district,1,1,1,0,0,1,1,0,1,0,0
202001270022,4,Kandahar,Maywand district,1,1,1,0,0,1,1,0,1,0,0
202001270023,141,Province 2,Birgunj,1,1,1,0,0,0,0,0,0,0,0
202001270034,228,Taizz,Dabab,1,1,1,0,0,1,1,0,0,0,0
202001270035,228,Taizz,Taizz,1,1,1,0,0,1,1,0,0,0,0
202001270036,228,Taizz,Taizz,1,1,1,0,0,1,1,0,0,0,0
202001270037,95,Kirkuk,Daquq district,1,1,0,1,1,0,1,0,0,0,0
202001270038,95,Diyala,Mukhaysah,1,1,1,0,0,0,1,0,1,0,0
202001270040,147,Plateau,Sabon Barki,1,1,1,0,0,0,1,0,4,0,0
202001270041,147,Plateau,Changet,1,1,1,0,0,0,1,0,1,0,0
202001270042,147,Plateau,Marish,1,1,1,0,0,0,1,0,4,0,0
202001280003,33,Est,Pama,1,1,0,1,1,0,1,0,6,0,0
202001280004,4,Jawzjan,Kukal Dash,1,1,1,0,0,0,1,0,3,0,0
202001280005,160,Maguindanao,Cotabato City,1,1,1,0,0,0,0,0,0,0,0
202001280006,155,West Bank,Einabus,1,1,1,0,0,0,1,0,0,0,0
202001280007,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,1,0,0
202001280008,44,Guangdong,Shenzhen,1,1,1,0,0,0,0,0,0,0,0
202001280021,4,Kunduz,Dashti Archi district,1,1,1,0,0,1,1,0,4,0,0
202001280022,217,California,Sacramento,1,1,1,0,0,1,1,0,0,0,0
202001280023,4,Kunduz,Qarluq,1,1,1,0,0,1,1,0,4,0,0
202001280024,4,Kabul,Kabul,1,1,1,0,0,0,1,0,1,0,0
202001280025,147,Kogi,Adavi district,1,1,1,0,0,0,0,0,0,0,0
202001280027,113,Tripoli,Tripoli,1,1,1,0,0,0,1,0,2,0,0
202001280028,228,Marib,Al-Jafra,1,1,0,1,5,0,1,0,7,0,0
202001280029,95,Saladin,Zalzah,1,1,1,0,0,0,1,0,1,0,0
202001280030,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,1,0,0
202001280032,217,Tennessee,Memphis,1,1,1,0,0,0,1,0,0,0,0
202001290001,137,Cabo Delgado,Ntaure,1,1,1,0,0,1,1,0,0,0,0
202001290003,137,Cabo Delgado,25 Setembro,1,1,1,0,0,1,1,0,0,0,0
202001290004,137,Cabo Delgado,Bilibiza,1,1,1,0,0,1,1,0,0,0,0
202001290005,229,North Kivu,Manzingi,1,1,1,0,0,1,1,0,14,0,0
202001290006,229,North Kivu,Maleki,1,1,1,0,0,1,1,0,11,0,0
202001290007,229,North Kivu,Mayabalo,1,1,1,0,0,1,1,0,10,0,0
202001290009,44,Hong Kong,Hong Kong,1,1,1,0,0,0,1,0,0,0,0
202001290010,153,Khyber Pakhtunkhwa,Parmoli,1,1,1,0,0,0,1,0,2,0,0
202001290011,160,Agusan del Norte,Cabadbaran,1,1,1,0,0,0,1,0,1,0,0
202001290012,4,Ghor,Sarjangal,1,1,1,0,0,0,1,0,1,0,0
202001290013,4,Badakhshan,Shashpul,1,1,1,0,0,0,1,0,1,0,0
202001290015,4,Herat,Kariz-Zaman,1,1,0,1,1,1,1,0,0,0,0
202001290020,4,Kunduz,Dashti Archi district,1,1,0,1,1,1,1,0,5,0,0
202001290022,160,Bukidnon,Tikalaan,1,1,1,0,0,0,0,0,1,0,0
202001290023,92,Chhattisgarh,Navagaon,1,1,1,0,0,0,1,0,1,0,0
202001290026,153,Khyber Pakhtunkhwa,Torkham,1,1,0,1,1,0,1,0,0,0,0
202001290027,217,California,Sacramento,1,1,1,0,0,1,1,0,0,0,0
202001290035,200,Aleppo,Afrin,1,1,1,0,0,0,1,0,0,0,0
202001290036,173,Jazan,Jazan,1,1,1,0,0,0,0,0,0,0,0
202001290037,200,Aleppo,Aleppo,1,1,0,1,1,0,1,0,0,0,0
202001290038,95,Baghdad,Baghdad,1,1,0,1,1,0,1,0,0,0,0
202001290043,195,Khartoum,Jabarona,1,1,1,0,0,0,1,0,0,0,0
202001290044,44,Hong Kong,Hong Kong,1,1,1,0,0,1,1,0,0,0,0
202001290045,44,Hong Kong,Hong Kong,1,1,1,0,0,1,1,0,0,0,0
202001290046,44,Hong Kong,Hong Kong,1,1,1,0,0,1,1,0,0,0,0
202001300001,147,Borno,Muna Dalti,1,1,1,0,0,1,1,1,1,0,1
202001300002,147,Borno,Muna Dalti,1,1,1,0,0,1,1,1,4,0,1
202001300004,95,Diyala,Qariyatakh,1,1,1,0,0,1,1,0,1,0,0
202001300006,229,Ituri,Mandumbi,1,1,1,0,0,1,1,0,11,0,0
202001300008,229,North Kivu,Mamove,1,1,1,0,0,1,1,0,6,0,0
202001300011,92,Delhi,New Delhi,1,1,1,0,0,0,1,0,0,0,0
202001300012,603,Northern Ireland,Belfast,1,1,1,0,0,0,0,0,0,0,0
202001300014,160,Maguindanao,Dalumangcob,1,1,1,0,0,0,1,0,1,0,0
202001300016,182,Banaadir,Mogadishu,1,1,1,0,0,1,1,0,0,0,0
202001300017,153,Khyber Pakhtunkhwa,Khanabad,1,1,1,0,0,0,1,0,0,0,0
202001300018,182,Banaadir,Mogadishu,1,1,1,0,0,1,1,0,0,0,0
202001300033,42,Lac,Choua,1,1,0,1,1,0,1,0,24,0,21
202001300034,214,Lviv,Lviv,0,1,1,1,2,0,1,0,0,0,0
202001300035,214,Zaporizhzhia,Zaporizhzhia,1,1,1,0,0,0,1,0,0,0,0
202001300038,200,Raqqah,Tall Abyad,1,1,1,0,0,0,1,0,2,0,0
202001300040,95,Baghdad,Baghdad,1,1,0,1,1,0,1,0,0,0,0
202001300044,33,Centre-Nord,Ankouna,1,1,1,0,0,1,0,0,0,0,0
202001300045,33,Centre-Nord,Rokoutin,1,1,1,0,0,1,1,0,9,0,0
202001300046,33,Centre-Nord,Boulga,1,1,1,0,0,1,0,0,0,0,0
202001300048,37,North-West,Bamenda,1,1,1,1,5,0,1,0,0,0,0
202001300051,4,Ghor,Mang,1,1,1,0,0,0,1,0,0,0,0
202001300053,44,Hong Kong,Hong Kong,1,1,1,0,0,1,1,0,0,0,0
202001300054,44,Hong Kong,Hong Kong,1,1,1,0,0,1,1,0,0,0,0
202001300055,69,Hauts-de-France,Lille,1,1,1,0,0,0,1,0,1,0,0
202001310001,141,Sudurpashchim,Chaurbandale,1,1,1,0,0,0,1,0,0,0,0
202001310002,92,Jammu and Kashmir,Ban,1,1,1,0,0,0,1,0,3,0,3
202001310006,92,Tamil Nadu,Kirumampakkam,1,1,1,0,0,0,1,0,1,0,0
202001310008,229,Ituri,Biakutu,1,1,1,0,0,0,1,0,2,0,2
202001310011,95,Nineveh,Qayyarah,1,1,0,1,1,0,1,0,0,0,0
202001310016,92,Chhattisgarh,Tetam,1,1,1,0,0,0,1,0,0,0,0
202001310018,4,Faryab,Sarband,1,1,1,0,0,0,1,0,3,0,0
202001310019,96,Kildare,Newbridge,1,1,1,0,0,0,1,0,0,0,0
202002010003,19,Dhaka,Dhaka,1,1,1,0,0,0,1,0,0,0,0
202002010004,182,Banaadir,Mogadishu,1,1,1,0,0,0,0,0,2,0,0
202002010005,182,Banaadir,Mogadishu,1,1,1,0,0,0,1,0,3,0,0
202002010007,200,Aleppo,Zahra,1,1,1,0,0,1,1,1,1,0,1
202002010008,200,Aleppo,Zahra,1,1,1,0,0,1,1,1,1,0,1
202002010009,200,Aleppo,Zahra,1,1,1,0,0,1,1,0,0,0,0
202002010011,33,Sahel,Lamdamol,1,1,1,0,0,0,1,0,18,0,0
202002010013,4,Kabul,Kabul,1,1,1,0,0,0,0,0,0,0,0
202002010015,37,North-West,Alahnki,1,1,1,0,0,1,1,0,0,0,0
202002010023,160,Sultan Kudarat,Bugso,1,1,1,0,0,0,0,0,3,0,3
202002010024,138,Rakhine,Nyaung Bin Hla,1,1,1,0,0,0,1,0,0,0,0
202002020001,182,Middle Shebelle,Qalimow,1,1,0,1,1,0,1,0,18,0,10
202002020002,44,Hong Kong,Hong Kong,1,1,1,0,0,0,1,0,0,0,0
202002020003,92,Jammu and Kashmir,Srinagar,1,1,1,0,0,0,1,0,0,0,0
202002020004,60,North Sinai,Beir al-Abd,1,1,1,0,0,0,1,0,0,0,0
202002020006,603,England,London,1,1,1,0,0,0,1,1,1,0,1
202002020010,137,Cabo Delgado,Primeira de Maio,1,1,1,0,0,0,1,0,1,0,0
202002020012,229,Ituri,Makilidohu,1,1,1,0,0,1,1,0,4,0,0
202002020013,229,Ituri,Mbotolo,1,1,1,0,0,1,1,0,4,0,0
202002020014,229,Ituri,Musukusabwa,1,1,1,0,0,1,1,0,4,0,0
202002020015,229,Ituri,Maseje,1,1,1,0,0,1,1,0,4,0,0
202002020016,229,Ituri,Kabyasa,1,1,1,0,0,1,1,0,4,0,0
202002020017,229,Ituri,Sangolo,1,1,1,0,0,1,1,0,3,0,0
202002020018,123,Mopti,Bana Gakou,1,1,1,0,0,0,1,0,4,0,0
202002020020,153,Khyber Pakhtunkhwa,Batwar,1,1,1,1,4,0,1,0,7,0,0
202002020021,92,Uttar Pradesh,Lucknow,1,1,1,0,0,0,1,0,1,0,0
202002020022,147,Kaduna,Sabon Tasha,1,1,1,0,0,0,0,1,0,0,0
202002020023,4,Kunduz,Kisa Tofak,1,1,1,0,0,0,1,0,8,0,3
202002020024,37,South-West,Tombel,1,1,1,0,0,0,1,0,0,0,0
202002020030,92,Chhattisgarh,Potali,1,1,1,0,0,0,1,0,0,0,0
202002020031,92,Chhattisgarh,Badeteoda,1,1,0,1,1,0,1,0,0,0,0
202002020035,92,Delhi,Delhi,1,1,1,0,0,0,0,0,0,0,0
202002030002,60,North Sinai,Lafitat,1,1,0,1,1,0,1,0,5,0,0
202002030005,229,Ituri,Mandumbi,1,1,1,0,0,1,1,0,3,0,0
202002030007,4,Takhar,Bodala,1,1,1,0,0,0,1,0,0,0,0
202002030010,228,Marib,Marib,1,1,0,1,1,0,1,0,0,0,0
202002030011,4,Herat,Zanda Jan,1,1,1,0,0,0,1,0,1,0,0
202002030012,147,Imo,Orlu district,1,1,1,0,0,0,1,0,0,0,0
202002030013,182,Lower Juba,Afmadow district,1,1,1,0,0,0,1,0,4,0,0
202002030014,69,Grand-Est,Dieuze,0,1,1,1,2,0,1,0,0,0,0
202002030022,43,Bio-Bio,Concepcion,1,1,1,0,0,0,1,0,0,0,0
202002030023,182,Lower Shebelle,Lafoole,1,1,1,0,0,0,1,0,4,0,0
202002030026,104,Wajir,Dadbule,1,1,1,0,0,0,1,0,0,0,0
202002040001,122,Male,Hulhumale,1,1,1,0,0,0,1,0,0,0,0
202002040007,137,Cabo Delgado,Nraha,1,1,1,0,0,1,1,0,2,0,0
202002040008,137,Cabo Delgado,Mussomero,1,1,1,0,0,1,1,0,2,0,0
202002040009,137,Cabo Delgado,Namadai,1,1,1,0,0,1,1,0,1,0,0
202002040010,137,Cabo Delgado,Namoruma,1,1,1,0,0,1,1,0,1,0,0
202002040011,137,Cabo Delgado,Mahate,1,1,1,0,0,1,1,0,1,0,0
202002040013,95,Dhi Qar,Al-Fahud,1,1,1,0,0,0,1,0,0,0,0
202002040015,95,Al Anbar,Abu Ghraib district,1,1,0,1,1,0,1,0,0,0,0
202002040017,95,Maysan,Amarah,1,1,1,0,0,0,1,0,1,0,0
202002040019,4,Kandahar,Kandahar,1,1,1,0,0,0,1,0,1,0,0
202002040023,160,Sulu,Jolo,1,1,1,0,0,0,1,0,0,0,0
202002040024,4,Badghis,Firoozah,1,1,1,0,0,0,1,0,1,0,0
202002040027,78,Attica,Athens,1,1,1,0,0,0,1,0,0,0,0
202002040028,137,Manica,Amatongas,1,1,1,0,0,0,1,0,1,0,0
202002040033,44,Hong Kong,Hong Kong,1,1,1,0,0,0,1,0,0,0,0
202002050001,92,Jammu and Kashmir,Srinagar,1,1,1,0,0,0,1,0,3,0,2
202002050003,95,Dhi Qar,Nasiriyah,1,1,1,0,0,0,1,0,0,0,0
202002050005,95,Saladin,Mtaibija,1,1,0,1,1,0,1,0,1,0,0
202002050006,92,Jammu and Kashmir,Pulwama,1,1,1,0,0,0,1,0,0,0,0
202002050018,30,Sao Paulo,Sao Paulo,1,1,1,0,0,0,0,0,1,0,1
202002050020,95,Sulaymaniyah,Qadir Karam,0,1,1,1,2,0,1,0,0,0,0
202002050021,153,Balochistan,Harnai,1,1,1,0,0,0,1,0,1,0,0
202002050022,95,Najaf,Najaf,1,1,1,0,0,0,1,0,11,0,0
202002050023,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202002050025,45,Norte de Santander,San Juana,1,1,1,0,0,1,1,0,0,0,0
202002050026,45,Norte de Santander,Brisas del Tarra,1,1,1,0,0,1,1,0,0,0,0
202002050027,96,Cork,Mayfield,1,1,1,0,0,0,0,0,0,0,0
202002050028,4,Helmand,Masjid-e-Safid,1,1,1,0,0,0,1,0,2,0,0
202002050029,147,Delta,Issele-Azagba,1,1,1,0,0,0,1,0,1,0,0
202002050030,37,Extreme-North,Mozogo,1,1,1,0,0,0,1,0,2,0,0
202002050031,147,Katsina,Faru,1,1,1,0,0,0,1,0,1,0,0
202002050032,147,Kaduna,Zangon Attakar,1,1,1,0,0,0,1,0,3,0,0
202002060005,167,Chechnya,Grozny,1,1,1,0,0,0,1,0,0,0,0
202002060008,182,Banaadir,Mogadishu,1,1,1,0,0,0,1,0,1,0,0
202002060010,95,Basra,Basra,1,1,1,0,0,0,1,0,1,0,0
202002060012,92,Jammu and Kashmir,Srinagar,1,1,1,0,0,0,1,0,0,0,0
202002060013,155,West Bank,Dolev,1,1,0,1,1,0,1,0,1,0,1
202002060014,155,West Bank,Jerusalem,1,1,1,0,0,0,1,0,1,0,1
202002060020,146,Tillaberi,Molia,1,1,1,0,0,0,1,0,4,0,0
202002060021,147,Taraba,Ibua,1,1,1,0,0,0,1,0,2,0,0
202002060022,4,Faryab,Qaysar,1,1,1,0,0,0,1,0,4,0,0
202002060023,4,Faryab,Dawlatabad district,1,1,0,1,1,0,1,0,1,0,0
202002060024,96,Cork,Mayfield,1,1,1,0,0,0,1,0,0,0,0
202002060027,147,Borno,Nguwom,1,1,0,1,1,0,1,0,1,0,1
202002060028,138,Shan,Kyaukme,1,1,1,0,0,0,1,0,1,0,0
202002060029,228,Ad Dali,Dali,1,1,1,0,0,0,1,0,1,0,0
202002060030,60,North Sinai,Arish,1,1,0,1,1,0,1,0,4,0,0
202002070001,33,Boucle du Mouhoun,Siewali,1,1,1,0,0,0,1,0,11,0,0
202002070002,104,Garissa,Sangole,1,1,1,0,0,0,1,0,1,0,0
202002070005,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202002070006,95,Diyala,Buhriz,1,1,0,1,1,0,1,0,1,0,0
202002070008,229,Ituri,Mapimbi,1,1,1,0,0,0,1,0,1,0,0
202002070009,217,California,Morgan Hill,1,1,1,0,0,0,1,0,0,0,0
202002070010,160,Maguindanao,Datu Odin Sinsuat,1,1,0,1,1,0,1,0,0,0,0
202002070014,4,Balkh,Chimtal district,1,1,0,1,1,0,1,0,2,0,0
202002070016,4,Kandahar,Kandahar,1,1,1,0,0,0,1,0,2,0,0
202002070020,229,North Kivu,Beni,1,1,1,0,0,0,1,0,20,0,0
202002070022,92,Jharkhand,Morwai Kalan,1,1,1,0,0,0,1,0,0,0,0
202002070023,45,Antioquia,Medellin,1,1,1,0,0,1,1,0,0,0,0
202002070024,45,Antioquia,Medellin,1,1,1,0,0,1,0,0,0,0,0
202002080002,4,Nangarhar,Shirzad district,1,1,0,1,1,0,1,0,4,2,1
202002080003,95,Saladin,Mutaybijah,1,1,0,1,1,0,1,0,3,0,2
202002080004,95,Baghdad,Baghdad,1,1,0,1,1,0,1,0,0,0,0
202002080005,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202002080008,95,Baghdad,Baghdad,1,1,1,0,0,0,1,0,0,0,0
202002080009,217,New York,New York City,0,1,1,1,2,1,1,0,0,0,0
202002080010,200,Aleppo,Afrin,1,1,1,0,0,0,1,0,0,0,0
202002080012,37,North-West,Bafut,1,1,1,0,0,0,1,0,0,0,0
202002080013,147,Niger,Gurmana,0,1,1,1,2,1,1,0,1,0,0
202002080014,147,Niger,Old Gurmana,0,1,1,1,2,1,1,0,1,0,0
202002080015,147,Niger,Ashirika,0,1,1,1,2,1,1,0,1,0,0
202002080016,59,Guayas,Naranjal,1,1,1,0,0,0,0,0,0,0,0
202002080021,4,Khost,Khost,1,1,1,0,0,0,1,0,1,0,0
202002080022,37,North-West,Jakiri,1,1,1,0,0,0,1,0,0,0,0
202002080023,153,Sindh,Karachi,1,1,1,0,0,0,0,0,0,0,0
202002090001,60,North Sinai,Gora,1,1,0,1,1,1,1,1,11,0,4
202002090002,6,Adrar,Timiaouine,1,1,0,1,1,0,1,1,2,0,1
202002090003,147,Borno,Auno,1,1,1,0,0,0,1,0,30,0,0
202002090004,23,Alibori,Keremou,1,1,1,0,0,0,1,0,1,0,0
202002090005,123,Segou,Alatona,1,1,0,1,1,0,1,0,3,0,0
202002090006,4,Kunduz,Mosazai,1,1,1,0,0,0,1,0,2,0,0
202002090007,229,Ituri,Mambasa,1,1,1,0,0,0,1,0,7,0,0
202002090008,123,Gao,Tamkoutat,1,1,1,0,0,0,1,0,1,0,0
202002090009,104,Lamu,Hindi,1,1,1,0,0,0,1,0,0,0,0
202002090013,95,Saladin,Muhzin,1,1,1,0,0,0,1,0,0,0,0
202002090014,217,New York,New York City,0,1,1,1,2,1,1,0,0,0,0
202002090015,92,Jammu and Kashmir,Tral,1,1,1,0,0,0,1,0,1,0,0
202002090016,4,Kunduz,Kunduz,1,1,0,1,1,0,1,0,6,0,6
202002090018,603,Northern Ireland,Dungannon,1,1,1,0,0,0,1,0,0,0,0
202002090019,153,Balochistan,Shahrag,1,1,0,1,1,0,1,0,1,0,0
202002090022,37,South-West,Bangem,1,1,1,0,0,0,0,0,7,0,7
202002090023,4,Helmand,Nahri Saraj district,1,1,1,0,0,0,1,1,7,0,1
202002090024,4,Takhar,Maash Aaba,1,1,1,0,0,1,1,0,1,0,0
202002090025,4,Takhar,Qabr-e-Zubair,1,1,1,0,0,1,1,0,1,0,0
202002090028,4,Kunduz,Godam,1,1,1,0,0,0,1,0,2,0,0
202002090029,60,North Sinai,Gora,1,1,0,1,1,1,1,0,3,0,3
202002090030,60,North Sinai,Gora,1,1,0,1,1,1,1,0,3,0,3
202002090034,37,North-West,Babungu,1,1,1,0,0,0,0,0,2,0,2
202002090035,37,North-West,Befang,1,1,0,1,1,0,1,0,1,0,0
202002090036,153,Punjab,Lahore,1,1,1,0,0,0,0,0,0,0,0
202002100001,33,Sahel,Sebba,1,1,1,0,0,0,1,0,6,0,0
202002100002,182,Lower Shebelle,Siinka Dheer,1,1,0,1,1,0,1,0,5,0,0
202002100005,33,Est,Tanwalbougou,1,1,1,0,0,0,1,0,11,0,9
202002100006,113,Zawiya,Zawiya,1,1,1,0,0,0,1,0,0,0,0
202002100007,147,Borno,Gajiganna,1,1,0,1,1,1,1,0,1,0,0
202002100008,147,Borno,Rann,1,1,0,1,1,0,1,0,5,0,2
202002100010,603,Northern Ireland,Belfast,1,1,1,0,0,0,1,0,0,0,0
202002100011,95,Babil,Yusufiyah,1,1,1,0,0,0,1,0,0,0,0
202002100014,95,Diyala,Baqubah,1,1,1,0,0,0,1,0,0,0,0
202002100016,200,Aleppo,Afrin,1,1,1,0,0,0,1,0,8,0,0
202002100017,92,Chhattisgarh,Erapalli,1,1,0,1,1,0,1,0,3,0,1
202002100018,37,North-West,Ngembo,1,1,1,0,0,1,1,0,0,0,0
202002100019,200,Aleppo,Aleppo,1,1,1,0,0,0,1,0,3,0,0
202002100021,160,Metropolitan Manila,Manila,1,1,1,0,0,0,1,0,1,0,0
202002100022,4,Helmand,Nahri Saraj district,1,1,1,0,0,0,1,0,1,0,0
202002100028,92,Bihar,Jokiya,1,1,1,0,0,0,1,0,0,0,0
202002100030,145,Chontales,La Libertad,1,1,1,0,0,0,0,0,0,0,0
202002100031,147,Bayelsa,Olugbobiri,1,1,1,0,0,0,1,0,0,0,0
202002100033,123,Kayes,Diema,1,1,0,1,1,0,1,0,3,0,2
202002110001,4,Kabul,Kabul,1,1,1,0,0,0,1,1,7,0,1
202002110002,4,Kabul,Kabul,1,1,0,1,1,0,1,0,0,0,0
202002110003,60,North Sinai,Arish,1,1,0,1,1,0,1,0,2,0,0
202002110004,228,Abyan,Khayalah,1,0,1,1,3,0,1,0,2,0,0
202002110005,147,Borno,Tungushe,1,1,0,1,1,1,1,0,3,0,2
202002110006,147,Plateau,Tyana,1,1,1,0,0,0,1,0,3,0,0
202002110007,33,Centre-Nord,Basse,1,1,1,0,0,1,1,0,5,0,4
