event_id,weapon_type_id,weapon_subtype_id
202007280007,8,18
202007280007,9,23
202007280013,5,3
202007280014,6,8
202007280015,5,4
202007280016,5,5
202007280019,9,23
202007280020,5,5
202007280021,8,18
202007280021,9,23
202007280024,8,19
202007280025,6,11
202007280026,5,5
202007280028,5,5
202007290001,6,8
202007290002,6,29
202007290003,6,15
202007290006,6,16
202007290006,5,5
202007290007,5,4
202007290011,5,5
202007290013,6,16
202007290013,5,5
202007290015,6,15
202007290016,6,16
202007290017,5,5
202007290017,8,18
202007290017,9,23
202007290020,9,23
202007290021,5,5
202007290022,8,18
202007290023,8,18
202007300001,5,5
202007300002,6,15
202007300003,6,11
202007300003,5,5
202007300004,5,5
202007300005,5,5
202007300007,6,11
202007300008,6,11
202007300009,6,11
202007300010,6,15
202007300011,8,18
202007300012,6,13
202007300014,5,5
202007300015,6,16
202007300015,5,4
202007300017,5,5
202007300018,5,5
202007300019,6,11
202007310001,6,16
202007310002,6,16
202007310003,5,4
202007310005,5,5
202007310005,8,18
202007310006,5,5
202007310007,5,5
202007310009,8,19
202007310013,6,31
202007310014,6,16
202007310015,5,5
202007310016,8,18
202008010001,6,16
202008010003,6,16
202008010004,6,17
202008010004,5,2
202008010007,5,5
202008010008,6,8
202008010012,8,18
202008010013,8,18
202008020001,6,15
202008020001,5,5
202008020002,8,18
202008020003,5,2
202008020005,6,11
202008020005,5,5
202008020007,6,13
202008020007,5,5
202008020010,6,8
202008020011,6,11
202008020012,6,13
202008020013,8,18
202008020015,5,2
202008020016,6,7
202008020016,5,2
202008020019,8,18
202008020019,9,23
202008020020,9,23
202008020023,5,5
202008020024,5,5
202008030001,5,5
202008030002,6,16
202008030003,5,5
202008030004,6,13
202008030005,5,5
202008030005,9,23
202008030005,9,21
202008030006,6,8
202008030007,6,11
202008030008,8,19
202008030010,6,11
202008030010,5,5
202008030011,9,22
202008030012,6,8
202008030013,6,8
202008030017,6,11
202008030017,5,2
202008040001,6,8
202008040002,6,8
202008040004,5,5
202008040005,5,2
202008040009,6,17
202008040013,6,7
202008040013,5,5
202008040014,6,8
202008040015,5,5
202008040017,5,5
202008040018,5,5
202008040019,5,5
202008040021,6,11
202008040021,5,2
202008040022,5,5
202008040023,8,18
202008050001,5,5
202008050001,8,18
202008050002,5,5
202008050002,8,18
202008050003,6,11
202008050004,5,5
202008050005,6,11
202008050005,5,2
202008050006,6,7
202008050007,6,7
202008050008,6,7
202008050008,5,5
202008050009,5,5
202008050011,5,2
202008050011,8,20
202008050012,6,7
202008050014,8,18
202008060001,5,4
202008060002,6,16
202008060004,5,5
202008060004,8,18
202008060005,5,5
202008060005,8,18
202008060006,5,5
202008060006,8,18
202008060007,5,5
202008060007,8,18
202008060009,5,5
202008060010,5,5
202008060011,5,5
202008060012,5,5
202008060013,5,2
202008060016,5,3
202008060018,6,11
202008060018,5,5
202008060019,5,5
202008060020,5,5
202008070001,6,16
202008070002,6,16
202008070003,5,5
202008070007,5,5
202008070008,5,5
202008070009,5,5
202008070014,8,18
202008070015,5,5
202008080001,6,15
202008080001,5,5
202008080002,6,16
202008080003,5,2
202008080005,5,5
202008080006,6,15
202008080007,9,23
202008080010,5,5
202008080011,5,5
202008080013,6,15
202008080014,6,29
202008080015,6,31
202008080017,6,11
202008080023,8,18
202008080024,8,19
202008090002,6,29
202008090004,6,8
202008090006,5,2
202008090007,5,5
202008090008,5,5
202008090009,8,18
202008090011,8,19
202008090012,6,8
202008090013,9,23
202008090014,5,5
202008090014,9,23
202008090015,5,5
202008090015,9,23
202008090016,5,5
202008090016,9,23
202008090017,5,2
202008090031,5,5
202008090033,8,18
202008090035,6,11
202008090036,6,16
202008090041,5,5
202008100001,6,16
202008100004,5,5
202008100004,8,18
202008100005,6,15
202008100006,6,17
202008100007,6,16
202008100008,6,29
202008100009,6,11
202008100010,6,7
202008100013,5,5
202008100015,6,16
202008100017,5,5
202008100017,9,23
202008100019,5,4
202008110002,5,5
202008110003,8,18
202008110004,6,29
202008110005,5,5
202008110006,5,5
202008110007,6,16
202008110008,6,8
202008110009,9,23
202008110019,5,5
202008110024,6,16
202008110025,6,11
202008110026,6,7
202008110027,6,13
202008110028,5,5
202008110031,5,5
202008110033,5,5
202008110033,8,18
202008110037,6,11
202008120001,6,15
202008120002,5,5
202008120006,5,5
202008120008,5,5
202008120008,8,18
202008120011,6,11
202008120011,5,2
202008120021,5,5
202008120022,8,18
202008120023,6,16
202008120024,5,5
202008120025,5,5
202008120026,6,29
202008120027,6,7
202008120032,5,5
202008130001,5,5
202008130002,6,8
202008130005,5,5
202008130005,8,18
202008130008,6,7
202008130010,6,7
202008130011,6,7
202008130012,6,7
202008130013,6,7
202008130014,6,7
202008130015,6,7
202008130016,6,7
202008130017,6,7
202008130019,5,5
202008130020,6,8
202008130021,6,16
202008130022,6,16
202008130023,6,7
202008130024,6,12
202008130025,6,11
202008130027,6,7
202008130028,6,16
202008130029,5,5
202008130029,8,18
202008130030,5,5
202008130031,5,5
202008130032,6,29
202008130033,5,5
202008130036,6,16
202008130038,6,15
202008130039,6,16
202008130040,5,5
202008130041,5,5
202008130044,8,18
202008130046,8,18
202008140001,6,11
202008140001,5,5
202008140008,6,16
202008140010,8,18
202008140011,5,5
202008140012,6,8
202008140013,5,5
202008140014,6,29
202008140015,6,16
202008140019,5,5
202008140020,6,16
202008140021,6,11
202008140022,8,18
202008140023,5,5
202008140024,6,16
202008140027,8,18
202008140028,6,16
202008140030,5,2
202008140031,8,19
202008140032,5,5
202008140033,6,17
202008150001,5,5
202008150003,5,2
202008150003,5,3
202008150004,5,5
202008150005,5,5
202008150006,6,7
202008150010,6,11
202008150013,5,5
202008150014,5,5
202008150018,6,8
202008150019,6,11
202008150019,5,2
202008150021,6,11
202008150022,6,11
202008150024,6,16
202008150026,8,18
202008150027,5,5
202008150028,5,5
202008150029,6,13
202008160002,5,5
202008160004,5,5
202008160005,6,15
202008160005,5,2
202008160006,5,5
202008160006,8,18
202008160009,6,8
202008160010,6,16
202008160011,6,8
202008160011,5,5
202008160012,6,11
202008160013,8,18
202008160014,8,18
202008160015,8,18
202008160017,5,5
202008160017,8,18
202008160019,6,11
202008160024,5,5
202008160024,9,23
202008160026,8,18
202008170001,6,16
202008170002,6,11
202008170004,6,11
202008170005,5,4
202008170006,5,5
202008170007,6,13
202008170007,5,5
202008170008,5,2
202008170008,5,3
202008170009,5,2
202008170010,6,16
202008170011,9,23
202008170013,8,18
202008170014,8,18
202008170017,8,18
202008170018,5,5
202008170019,5,5
202008170022,5,5
202008170023,6,16
202008170027,5,5
202008170028,8,19
202008170031,5,5
202008170034,6,11
202008170034,5,2
202008170036,5,4
202008170037,6,15
202008170038,8,18
202008180002,6,11
202008180003,6,11
202008180004,6,11
202008180005,6,11
202008180007,6,16
202008180010,6,16
202008180011,6,11
202008180011,5,5
202008180012,5,5
202008180013,6,11
202008180014,6,16
202008180016,6,11
202008180017,6,11
202008180018,6,11
202008180020,5,5
202008180021,6,13
202008180021,6,7
202008180021,5,3
202008180022,8,18
202008180023,6,11
202008180024,6,15
202008180025,6,15
202008180027,6,16
202008180030,5,5
202008180031,6,16
202008180034,5,5
202008180034,8,18
202008180035,5,5
202008180037,6,11
202008190001,6,11
202008190002,5,5
202008190003,6,29
202008190004,6,29
202008190005,6,16
202008190009,5,5
202008190014,5,5
202008190014,8,18
202008190015,6,15
202008190015,5,5
202008190016,9,21
202008190017,5,2
202008190018,5,5
202008190019,5,5
202008190020,5,5
202008190023,8,19
202008190023,8,18
202008190027,5,5
202008200002,5,5
202008200003,6,16
202008200004,5,5
202008200005,6,16
202008200012,5,5
202008200013,6,15
202008200014,6,16
202008200015,5,5
202008200020,6,11
202008200020,6,12
202008200021,6,17
202008200023,6,16
202008200024,6,8
202008200025,6,11
202008200025,5,5
202008200028,5,5
202008200029,5,5
202008210001,5,5
202008210002,6,16
202008210003,6,15
202008210004,5,5
202008210006,5,5
202008210008,6,15
202008210009,9,23
202008210011,6,16
202008210019,6,11
202008210021,5,5
202008210022,5,5
202008210023,5,5
202008210024,6,16
202008210025,6,11
202008210026,6,16
202008210027,6,16
202008210028,6,17
202008210028,5,3
202008210030,6,8
202008210032,6,16
202008210033,6,16
202008210034,5,5
202008210036,6,16
202008210044,9,23
202008210045,6,11
202008210048,5,5
202008220001,6,16
202008220004,6,16
202008220005,6,29
202008220006,6,29
202008220007,6,29
202008220008,6,16
202008220010,6,11
202008220011,6,29
202008220012,5,5
202008220016,8,19
202008220018,5,4
202008220018,8,18
202008220019,6,29
202008220020,6,15
202008220022,9,21
202008220026,8,18
202008220027,8,18
202008220028,5,5
202008220031,5,5
202008230004,6,16
202008230005,6,16
202008230009,6,11
202008230014,6,16
202008230015,6,11
202008230015,5,5
202008230016,9,23
202008230018,8,18
202008230019,8,18
202008230020,5,5
202008230021,5,5
202008230024,8,20
202008230024,8,19
202008230025,6,8
202008240003,6,15
202008240004,5,4
202008240007,6,16
202008240008,5,5
202008240014,6,15
202008240015,6,13
202008240016,6,16
202008240023,5,5
202008240023,8,18
202008240024,8,18
202008240025,5,5
202008240026,8,18
202008240031,5,2
202008240031,5,4
202008240032,9,23
202008240033,5,5
202008250001,5,5
202008250002,5,4
202008250003,6,16
202008250005,5,5
202008250006,6,16
202008250008,6,15
202008250010,6,11
202008250011,5,2
202008250017,6,16
202008250018,8,19
202008250019,5,4
202008250020,5,5
202008250020,8,20
202008250021,5,5
202008250021,8,20
202008250022,5,5
202008250022,8,18
202008250025,6,16
202008250026,5,4
202008250027,6,17
202008250028,6,17
202008250029,8,18
202008260001,6,16
202008260004,6,16
202008260006,5,5
202008260006,8,18
202008260008,6,8
202008260009,6,17
202008260012,6,16
202008260016,6,12
202008260016,5,3
202008260018,5,2
202008260018,5,4
202008260020,6,16
202008260035,6,17
202008270002,5,5
202008270004,5,5
202008270005,6,16
202008270006,5,2
202008270010,5,5
202008270011,6,11
202008270012,6,11
202008270013,6,11
202008270014,6,11
202008270015,5,5
202008270015,8,18
202008270016,5,5
202008270017,5,5
202008270018,5,5
202008270019,5,2
202008270019,9,21
202008270020,5,5
202008270021,5,5
202008270021,8,18
202008270021,9,23
202008270026,6,15
202008270027,8,18
202008270028,5,4
202008280004,6,8
202008280005,5,4
202008280008,6,16
202008280009,6,16
202008280011,6,16
202008280012,6,16
202008280013,8,18
202008280014,8,18
202008280015,8,20
202008280020,6,11
202008280021,5,5
202008280023,5,5
202008280024,6,16
202008280025,6,16
202008280027,5,5
202008280028,9,23
202008280031,6,16
202008280034,5,2
202008290002,5,5
202008290003,6,8
202008290004,5,5
202008290005,5,2
202008290006,6,16
202008290007,6,11
202008290011,5,5
202008290012,6,16
202008290013,6,16
202008290014,6,16
202008290015,5,5
202008290015,9,23
202008290016,5,3
202008300003,5,5
202008300004,6,7
202008300004,5,5
202008300005,6,12
202008300008,5,5
202008300009,9,23
202008300010,6,11
202008300011,6,16
202008300015,5,5
202008300016,6,17
202008300017,5,5
202008310001,5,5
202008310002,6,16
202008310003,6,16
202008310004,6,16
202008310005,6,16
202008310009,6,7
202008310010,8,18
202008310011,5,5
202008310012,6,7
202008310013,6,29
202008310015,8,19
202008310016,6,8
202008310018,5,5
202008310020,6,13
202008310022,6,16
202008310025,6,16
202008310025,5,5
202008310027,5,4
202008310027,8,18
202008310028,5,5
202008310029,5,5
202008310029,9,22
202008310030,5,2
202008310031,6,16
202008310032,8,18
202009010001,6,16
202009010004,5,5
202009010005,6,29
202009010006,6,15
202009010006,6,13
202009010006,5,5
202009010011,6,15
202009010012,6,15
202009010013,6,12
202009010015,5,5
202009010017,9,23
202009010017,9,26
202009010023,5,2
202009010023,8,18
202009010025,5,5
202009010026,8,18
202009010030,5,5
202009010031,5,5
202009010032,5,5
202009010033,6,16
202009020001,5,5
202009020003,5,5
202009020005,6,16
202009020008,5,5
202009020016,9,23
202009020018,5,5
202009020019,6,13
202009020020,5,5
202009020021,6,16
202009020022,6,29
202009020023,5,5
202009030001,6,8
202009030002,5,5
202009030003,5,5
202009030004,6,16
202009030006,6,8
202009030006,5,2
202009030009,6,11
202009030010,6,11
202009030011,5,5
202009030012,6,8
202009030013,6,16
202009030016,6,16
202009030017,5,5
202009030019,5,5
202009030021,6,16
202009030025,5,5
202009040003,5,5
202009040005,6,15
202009040006,5,5
202009040009,9,23
202009040009,9,27
202009040010,9,23
202009040010,9,27
202009040011,6,8
202009040013,6,11
202009040013,5,5
202009040014,5,5
202009040022,5,5
202009050001,6,16
202009050002,5,5
202009050004,5,5
202009050005,6,17
202009050008,6,16
202009050009,5,5
202009050009,8,19
202009050011,6,8
202009050012,5,5
202009050015,5,3
202009050016,6,16
202009050025,6,7
202009050026,6,7
202009050026,5,5
202009050029,5,5
202009050033,5,5
202009050038,6,8
202009050039,5,2
202009050040,5,5
202009050041,5,5
202009050042,5,5
202009050043,6,7
202009050043,5,2
202009060001,6,11
202009060003,5,5
202009060004,6,16
202009060005,6,11
202009060007,5,5
202009060007,9,23
202009060008,6,8
202009060021,9,27
202009060022,5,5
202009060023,6,12
202009060024,6,11
202009060028,5,5
202009060032,5,5
202009060034,6,29
202009060035,8,18
202009060036,8,18
202009060039,5,5
202009060040,5,5
202009060041,5,5
202009060042,5,5
202009060043,5,5
202009060044,6,16
202009060045,5,5
202009060047,5,5
202009060048,5,5
202009060049,6,11
202009060050,5,5
202009070001,6,16
202009070002,6,10
202009070003,6,16
202009070004,5,5
202009070005,6,7
202009070007,6,29
202009070008,6,16
202009070010,6,12
202009070011,6,16
202009070012,5,5
202009070012,9,23
202009070014,6,11
202009070015,6,15
202009070015,6,11
202009070017,5,5
202009070020,8,18
202009070021,5,5
202009070022,5,5
202009070033,6,16
202009070039,5,5
202009070042,9,23
202009080001,5,5
202009080002,5,5
202009080005,6,17
202009080006,6,11
202009080007,6,12
202009080009,5,5
202009080009,9,23
202009080011,6,11
202009080011,5,2
202009080012,6,8
202009080014,8,18
202009080014,9,23
202009080016,5,3
202009080017,6,11
202009080018,6,11
202009080020,5,5
202009080021,8,18
202009080023,6,11
202009080024,6,16
202009080025,8,18
202009080026,5,3
202009080026,5,4
202009080026,8,18
202009080027,5,4
202009080029,6,11
202009080033,6,8
202009080034,5,5
202009080034,9,23
202009080035,5,5
202009080035,9,23
202009080036,9,23
202009080037,5,5
202009080039,6,16
202009080041,8,18
202009080041,9,23
202009080043,5,5
202009080044,5,5
202009090002,6,16
202009090003,5,5
202009090005,5,5
202009090008,5,5
202009090009,5,5
202009090010,6,13
202009090011,5,5
202009090012,6,7
202009090013,6,7
202009090014,8,18
202009090015,8,18
202009090016,8,18
202009090017,5,5
202009090017,8,18
202009090018,5,5
202009090018,8,18
202009090019,8,18
202009090021,6,16
202009090038,5,5
202009090042,5,5
202009090042,8,18
202009090043,5,5
202009090043,8,18
202009090044,5,5
202009090044,8,18
202009090045,5,5
202009090045,8,18
202009090046,5,5
202009090046,8,18
202009090047,5,5
202009090047,8,18
202009090048,5,5
202009090048,9,22
202009100001,6,15
202009100002,6,15
202009100003,5,5
202009100004,5,5
202009100004,9,23
202009100006,6,16
202009100007,5,5
202009100008,5,5
202009100010,5,5
202009100012,6,12
202009100013,8,18
202009100014,8,18
202009100015,5,5
202009100016,5,5
202009100017,5,5
202009100018,5,2
202009100019,6,8
202009100023,8,18
202009100024,8,18
202009100033,8,18
202009100038,6,8
202009100038,5,5
202009100043,5,5
202009100045,6,29
202009110002,6,16
202009110004,5,5
202009110006,5,5
202009110007,5,5
202009110009,5,5
202009110010,9,23
202009110010,2,1
202009110014,6,13
202009110015,6,29
202009110016,6,13
202009110017,9,23
202009110019,6,8
202009110020,6,16
202009110023,6,8
202009110026,5,5
202009110027,5,5
202009110028,5,5
202009110029,8,18
202009110032,5,5
202009110032,9,23
202009110033,5,5
202009110033,8,18
202009110036,5,5
202009110037,5,5
202009110042,6,11
202009110049,5,5
202009110049,8,20
202009120001,6,15
202009120004,5,5
202009120004,9,27
202009120011,5,5
202009120011,8,18
202009120016,6,17
202009120017,6,16
202009120018,6,15
202009120020,9,23
202009120021,6,12
202009120026,6,11
202009120026,5,2
202009120027,6,16
202009120028,8,18
202009120029,5,5
202009120033,8,18
202009120034,9,23
202009130001,6,8
202009130002,5,5
202009130003,5,5
202009130004,6,16
202009130005,5,5
202009130008,6,16
202009130009,5,2
202009130010,5,5
202009130013,6,16
202009130015,9,23
202009130015,9,24
202009130017,6,16
202009130019,6,16
202009130024,6,29
202009130027,6,16
202009130031,9,23
202009130032,9,23
202009130033,9,27
202009130041,5,5
202009130041,9,22
202009140004,6,15
202009140004,6,11
202009140004,5,5
202009140005,5,5
202009140006,5,5
202009140007,6,16
202009140007,5,5
202009140008,6,15
202009140009,5,5
202009140012,6,11
202009140014,6,16
202009140015,6,11
202009140016,6,11
202009140019,5,2
202009140024,6,8
202009140025,6,8
202009140026,6,8
202009140027,5,5
202009140029,6,29
202009140030,6,16
202009140030,5,5
202009140031,6,16
202009140033,5,2
202009140034,5,5
202009150001,5,5
202009150003,6,29
202009150008,6,15
202009150009,5,5
202009150010,5,5
202009150011,6,15
202009150012,6,16
202009150013,8,18
202009150015,5,5
202009150019,5,2
202009150025,6,16
202009150026,6,16
202009160001,5,5
202009160001,8,18
202009160004,8,18
202009160007,6,11
202009160010,5,4
202009160010,8,18
202009160013,5,3
202009160013,5,4
202009160017,5,5
202009160021,6,12
202009160022,6,11
202009170005,6,7
202009170006,5,5
202009170014,8,18
202009170016,6,11
202009170019,6,16
202009170019,5,5
202009170020,6,16
202009170022,6,16
202009170023,8,18
202009170026,5,5
202009170027,6,8
202009170027,6,17
202009170028,5,5
202009170029,6,12
202009170030,5,5
202009170031,5,2
202009170035,5,5
202009170036,9,23
202009170037,6,13
202009170037,5,2
202009170041,6,16
202009170042,6,16
202009170044,5,5
202009170047,5,2
202009170048,6,16
202009170049,5,5
202009180001,5,5
202009180002,8,18
202009180004,6,8
202009180005,6,8
202009180008,6,16
202009180013,6,16
202009180014,6,8
202009180015,5,5
202009180019,5,3
202009180020,6,16
202009180021,8,20
202009180022,6,16
202009180024,6,16
202009180027,6,16
202009180030,6,8
202009180033,5,5
202009180035,6,16
202009180036,6,17
202009190002,5,5
202009190003,6,29
202009190004,6,15
202009190006,6,16
202009190007,5,5
202009190010,6,8
202009190012,5,5
202009190013,6,17
202009190016,6,11
202009190017,5,5
202009190018,5,5
202009190020,5,5
202009190030,6,16
202009190031,6,16
202009200002,5,5
202009200007,5,5
202009200007,8,18
202009200007,9,23
202009200008,5,5
202009200008,8,18
202009200008,9,23
202009200009,5,5
202009200009,8,18
202009200009,9,23
202009200012,6,16
202009200013,5,5
202009200015,6,8
202009200017,5,5
202009200018,5,5
202009200018,9,23
202009200019,6,7
202009200019,5,4
202009200021,5,5
202009200025,6,15
202009200026,6,17
202009200027,5,5
202009200028,5,5
202009200029,5,5
202009200041,6,16
202009210001,6,16
202009210006,6,11
202009210006,8,18
202009210010,6,11
202009210011,6,7
202009210011,5,4
202009210014,6,29
202009210015,6,29
202009210016,5,2
202009210025,5,5
202009210026,5,2
202009210027,6,11
202009210027,5,5
202009210028,5,5
202009210031,5,5
202009210032,9,23
202009210032,9,21
202009210034,6,16
202009210035,6,16
202009210041,5,5
202009210042,5,5
202009220007,5,5
202009220011,6,29
202009220012,8,18
202009220013,6,11
202009220036,5,5
202009220036,9,27
202009220037,9,23
202009220043,5,5
202009220044,6,7
202009220045,5,5
202009230001,5,5
202009230007,5,5
202009230008,6,7
202009230009,5,5
202009230011,9,27
202009230013,5,5
202009230016,5,5
202009230017,8,18
202009230018,6,12
202009230018,6,16
202009230019,6,7
202009230022,6,16
202009230023,6,16
202009230025,6,15
202009230026,8,18
202009230027,6,16
202009230029,8,18
202009240004,6,11
202009240006,5,5
202009240007,6,7
202009240007,5,2
202009240010,6,16
202009240011,5,5
202009240012,5,3
202009240017,5,5
202009240018,6,8
202009240019,5,5
202009240023,8,18
202009240023,9,23
202009240024,5,5
202009240024,8,18
202009240025,8,18
202009240026,5,5
202009240028,6,15
202009250003,5,2
202009250005,9,23
202009250006,5,5
202009250007,6,12
202009250008,5,5
202009250009,6,11
202009250012,6,28
202009250013,6,8
202009250016,5,5
202009250017,5,5
202009250019,5,5
202009250020,5,5
202009250021,5,5
202009250021,9,23
202009260001,5,5
202009260002,6,16
202009260003,6,8
202009260003,5,5
202009260009,9,23
202009260010,5,5
202009260011,6,15
202009260016,5,5
202009260017,6,7
202009260018,5,5
202009260019,5,5
202009260022,8,18
202009260022,9,23
202009260023,6,10
202009260026,8,18
202009260027,9,23
202009270001,6,11
202009270001,5,5
202009270002,6,15
202009270003,6,16
202009270004,5,5
202009270006,5,5
202009270009,5,5
202009270010,6,16
202009270011,6,16
202009270013,6,13
202009270013,5,5
202009270014,6,16
202009270019,8,18
202009270022,5,5
202009270023,6,11
202009270023,5,5
202009270024,5,5
202009270029,8,18
202009270031,6,16
202009270033,5,5
202009270033,9,21
202009280001,6,16
202009280002,6,16
202009280006,5,5
202009280007,6,11
202009280010,5,5
202009280015,6,31
202009280018,6,11
202009280018,6,16
202009280019,5,5
202009280019,8,18
202009280020,5,5
202009280021,5,5
202009280022,6,11
202009280023,5,5
202009280024,5,5
202009280031,5,5
202009280031,8,18
202009280031,9,27
202009280035,6,7
202009280036,5,5
202009290003,6,16
202009290004,6,8
202009290008,5,5
202009290011,6,15
202009290012,6,11
202009290012,5,4
202009290013,5,5
202009290014,5,5
202009290017,5,5
202009290017,8,20
202009290018,5,5
202009300001,5,5
202009300003,8,18
202009300005,6,15
202009300006,6,8
202009300007,6,11
202009300007,5,2
202009300007,8,18
202009300009,6,15
202009300011,6,16
202009300012,6,11
202009300013,6,11
202009300014,9,23
202009300015,9,23
202009300016,6,16
202009300019,6,16
202009300020,5,5
202009300020,8,18
202009300022,9,23
202009300023,5,5
202009300025,5,5
202009300026,8,19
202009300027,5,2
202009300027,8,18
202009300031,6,16
202009300033,8,19
202010010003,6,16
202010010006,6,11
202010010007,6,13
202010010008,6,12
202010010010,5,5
202010010015,6,16
202010010018,5,4
202010010019,5,5
202010010022,5,5
202010010023,5,5
202010010024,8,18
202010010025,8,18
202010010026,8,18
202010010027,8,18
202010010028,8,18
202010010029,8,18
202010010030,8,18
202010020001,5,5
202010020003,5,5
202010020004,5,5
202010020014,5,5
202010020014,9,23
202010020017,6,16
202010020018,6,16
202010020020,5,5
202010020021,6,16
202010030001,5,5
202010030002,5,5
202010030004,6,16
202010030005,5,5
202010030006,6,15
202010030009,6,7
202010030010,6,15
202010030011,5,5
202010030014,6,11
202010030014,5,4
202010030015,6,11
202010030015,5,4
202010030016,5,3
202010030017,6,8
202010030020,6,11
202010030020,5,5
202010030022,5,2
202010030026,5,2
202010030026,5,4
202010030026,8,18
202010040002,5,5
202010040004,6,29
202010040006,6,16
202010040007,6,17
202010040007,8,19
202010040008,6,12
202010040009,5,3
202010040010,5,5
202010040011,5,5
202010040012,6,7
202010040012,5,2
202010040013,6,12
202010040014,5,5
202010040015,6,29
202010040016,6,11
202010040017,9,23
202010040020,5,5
202010040021,5,5
202010040022,5,5
202010040023,9,21
202010040024,5,5
202010040025,9,23
202010040029,8,20
202010050002,6,8
202010050003,6,15
202010050004,6,16
202010050009,6,11
202010050010,6,11
202010050011,6,15
202010050012,5,2
202010050013,5,5
202010050014,5,2
202010050015,5,5
202010050016,5,5
202010050017,6,15
202010050019,8,19
202010050020,6,11
202010050022,5,2
202010050022,9,23
202010050023,9,23
202010050035,8,18
202010050036,6,12
202010060002,6,15
202010060005,6,16
202010060007,5,2
202010060008,5,5
202010060009,6,11
202010060010,6,15
202010060011,6,8
202010060013,5,5
202010060013,8,18
202010060016,6,17
202010060017,5,5
202010060017,8,18
202010060018,5,2
202010060019,6,16
202010060020,5,5
202010060021,6,12
202010060023,6,11
202010060024,6,8
202010060025,6,11
202010060025,5,5
202010060026,5,5
202010060027,6,16
202010060028,5,2
202010060029,6,15
202010060031,6,11
202010060032,6,11
202010060033,5,5
202010060037,5,5
202010070001,6,8
202010070002,5,5
202010070003,6,8
202010070004,5,5
202010070005,5,5
202010070007,6,11
202010070008,6,29
202010070009,6,8
202010070010,5,5
202010070011,5,5
202010070012,6,15
202010070013,5,5
202010070015,6,8
202010070015,5,5
202010070016,5,5
202010070017,5,5
202010070017,8,18
202010070019,5,5
202010070019,9,23
202010070020,5,5
202010070020,9,23
202010070021,5,5
202010070021,9,23
202010070022,6,11
202010070023,6,11
202010070027,6,11
202010080001,6,16
202010080003,6,16
202010080005,5,5
202010080008,6,29
202010080012,6,11
202010080014,5,2
202010080014,8,20
202010080015,5,3
202010080018,5,5
202010080020,5,2
202010080022,5,5
202010080023,6,8
202010080027,8,18
202010080028,5,5
202010080029,5,5
202010080035,5,5
202010090001,6,16
202010090002,6,16
202010090003,5,5
202010090004,6,16
202010090006,5,5
202010090008,5,2
202010090009,6,16
202010090010,6,29
202010090012,6,10
202010090012,5,5
202010090014,8,18
202010090016,6,11
202010090017,5,5
202010090019,5,5
202010090020,5,2
202010090021,6,16
202010090023,5,2
202010090024,6,8
202010090028,5,5
202010090029,5,5
202010090029,8,18
202010090030,8,20
202010100003,6,16
202010100005,6,16
202010100005,5,5
202010100009,5,5
202010100010,6,11
202010100013,5,5
202010100014,5,5
202010100017,6,7
202010100019,5,5
202010100025,8,19
202010100027,5,5
202010100028,6,16
202010100029,6,16
202010100031,5,4
202010100032,9,23
202010100033,5,5
202010100034,6,7
202010100038,5,3
202010100039,6,8
202010110006,8,18
202010110007,8,18
202010110008,6,16
202010110009,6,8
202010110010,6,12
202010110013,6,16
202010110014,6,16
202010110015,6,16
202010110016,6,11
202010110019,6,15
202010110019,5,5
202010110020,5,5
202010120005,5,5
202010120007,5,5
202010120007,8,18
202010120008,6,16
202010120009,9,23
202010120012,6,16
202010120015,6,7
202010120016,5,2
202010120017,6,12
202010120018,5,5
202010120019,6,16
202010120020,5,2
202010120024,6,16
202010120025,6,11
202010120026,5,5
202010130001,6,16
202010130002,6,16
202010130003,6,11
202010130004,5,5
202010130007,6,16
202010130007,5,5
202010130008,5,5
202010130010,6,17
202010130015,5,5
202010130016,5,5
202010130017,6,16
202010130018,6,16
202010130019,6,29
202010130020,5,5
202010130021,5,2
202010130022,6,16
202010130023,6,15
202010130024,5,5
202010140002,6,16
202010140003,6,8
202010140005,6,16
202010140006,6,29
202010140007,6,11
202010140007,5,5
202010140009,5,5
202010140010,6,16
202010140013,8,18
202010140013,9,23
202010140016,6,7
202010140017,5,5
202010140020,6,16
202010140021,6,16
202010140024,5,5
202010140025,5,5
202010140026,5,5
202010140027,5,5
202010140031,6,16
202010140031,5,5
202010140033,5,3
202010140033,5,5
202010140034,6,16
202010150001,5,5
202010150003,6,16
202010150004,6,11
202010150004,5,2
202010150005,5,5
202010150007,6,16
202010150008,6,16
202010150009,6,15
202010150009,5,5
202010150010,6,8
202010150011,6,15
202010150011,5,5
202010150014,6,11
202010150016,6,8
202010150017,5,5
202010150019,5,5
202010150020,5,5
202010150024,5,5
202010150026,5,5
202010150027,5,5
202010150030,5,5
202010150030,8,18
202010150030,9,23
202010160002,5,5
202010160004,6,16
202010160005,6,11
202010160007,5,6
202010160007,9,23
202010160012,6,7
202010160014,6,8
202010160017,5,5
202010160021,9,23
202010160022,9,23
202010160023,5,5
202010160023,8,18
202010160024,5,2
202010160025,5,5
202010160025,8,20
202010160026,6,15
202010160028,6,11
202010160028,5,2
202010160029,6,16
202010160031,5,5
202010160037,5,5
202010170001,6,11
202010170003,6,11
202010170003,5,5
202010170004,6,11
202010170004,5,5
202010170006,5,5
202010170007,8,18
202010170016,6,8
202010170018,5,5
202010170019,6,11
202010170019,5,5
202010170020,6,8
202010170021,6,17
202010170023,6,16
202010170024,6,16
