event_id,target_type_id,target_subtype_id,nationality_id
202011050002,2,15,4
202011050004,3,25,4
202011050005,17,94,4
202011050006,4,34,4
202011050009,17,94,4
202011050009,14,67,4
202011050010,14,68,92
202011050011,14,68,92
202011050012,14,73,95
202011050013,3,23,95
202011050014,2,18,182
202011050014,14,67,182
202011050017,2,18,182
202011050018,1,3,92
202011050019,16,90,603
202011050021,2,18,37
202011050021,15,85,37
202011050021,14,67,37
202011050022,4,39,160
202011050024,2,15,78
202011050032,3,22,4
202011050033,3,22,4
202011050034,3,22,4
202011050035,2,19,217
202011050036,14,77,45
202011060002,14,67,4
202011060003,14,68,37
202011060004,14,75,137
202011060005,14,75,137
202011060006,14,75,137
202011060008,14,73,233
202011060008,3,25,233
202011060009,14,69,147
202011060010,3,25,4
202011060016,14,75,228
202011060018,2,18,95
202011060019,4,34,4
202011060021,1,7,4
202011060021,4,34,4
202011060023,14,73,4
202011060026,15,86,11
202011060028,14,113,95
202011070001,1,3,4
202011070001,10,55,4
202011070002,14,75,4
202011070003,4,34,4
202011070005,2,20,4
202011070005,3,22,4
202011070007,14,67,4
202011070008,14,67,4
202011070009,2,21,4
202011070009,14,67,4
202011070011,14,77,92
202011070015,17,94,4
202011070016,14,76,228
202011070017,4,34,229
202011070017,14,75,229
202011070018,3,22,92
202011070021,1,12,160
202011070023,8,49,92
202011070025,7,46,16
202011080001,14,76,4
202011080002,14,67,4
202011080005,2,21,4
202011080005,3,25,4
202011080007,2,18,4
202011080008,4,27,95
202011080008,14,67,95
202011080009,4,34,147
202011080009,17,94,147
202011080009,14,67,147
202011080010,3,22,4
202011080010,14,67,4
202011080011,14,76,4
202011080012,3,22,4
202011080014,4,34,97
202011080018,15,86,33
202011080019,14,75,229
202011080021,2,15,33
202011080022,14,67,229
202011080028,14,76,217
202011080029,14,76,217
202011080036,14,69,153
202011080040,14,73,95
202011080041,4,27,95
202011080042,14,67,95
202011080046,3,25,95
202011080048,2,20,4
202011080048,3,25,4
202011080049,10,54,4
202011090002,4,27,4
202011090003,8,49,4
202011090004,14,67,4
202011090005,2,20,4
202011090007,14,67,4
202011090009,14,67,37
202011090010,3,26,137
202011090011,3,26,137
202011090015,14,71,65
202011090017,14,82,153
202011090019,10,53,130
202011090020,2,15,182
202011090027,4,29,95
202011090027,1,13,95
202011090031,12,61,65
202011090032,2,18,422
202011090033,2,15,160
202011090035,14,69,60
202011100001,15,86,4
202011100001,2,18,4
202011100002,14,76,4
202011100003,2,20,4
202011100004,3,22,4
202011100006,3,22,4
202011100008,15,86,182
202011100014,2,20,4
202011100015,14,83,113
202011100016,10,53,160
202011100018,4,34,95
202011100018,4,39,95
202011100021,2,18,160
202011100022,10,56,83
202011100024,4,36,95
202011100026,2,21,4
202011100026,4,27,4
202011100028,14,75,229
202011110002,4,34,4
202011110003,3,23,4
202011110007,3,26,137
202011110008,7,46,69
202011110008,14,78,999
202011110009,4,27,200
202011110009,17,94,94
202011110011,4,27,200
202011110011,17,94,94
202011110013,4,27,200
202011110013,17,94,94
202011110014,4,29,182
202011110015,21,106,200
202011110016,21,108,173
202011110021,14,77,229
202011110022,3,25,217
202011110023,2,18,182
202011110024,8,48,153
202011110025,1,7,95
202011110026,14,75,95
202011110028,15,86,200
202011110029,10,53,30
202011120001,2,14,4
202011120002,2,20,4
202011120003,17,94,4
202011120004,10,54,4
202011120005,3,22,92
202011120007,7,46,173
202011120009,2,21,4
202011120009,4,34,4
202011120012,19,99,19
202011120013,19,99,19
202011120014,19,99,19
202011120015,19,99,19
202011120016,19,99,19
202011120017,19,99,19
202011120018,19,99,19
202011120019,19,99,19
202011120020,19,99,19
202011120021,3,23,4
202011120023,3,24,95
202011120026,4,34,160
202011120027,19,99,19
202011120028,19,99,19
202011120029,2,19,19
202011120031,3,23,153
202011120032,4,29,167
202011120034,8,50,147
202011120036,14,71,45
202011120037,14,68,153
202011130002,4,34,4
202011130004,4,27,4
202011130006,3,22,92
202011130007,4,31,65
202011130008,4,31,65
202011130019,8,48,95
202011130020,14,76,95
202011130021,14,76,95
202011130023,4,27,4
202011130024,4,27,4
202011130025,4,34,4
202011130038,2,20,4
202011140002,4,27,4
202011140004,6,44,63
202011140005,2,21,63
202011140007,10,53,130
202011140016,4,29,422
202011140016,17,93,228
202011140020,1,7,95
202011140021,4,35,4
202011140024,14,77,45
202011150001,14,67,4
202011150003,14,79,92
202011150004,4,34,205
202011150005,14,71,92
202011150006,4,34,160
202011150007,19,105,229
202011150009,14,76,233
202011150013,14,73,95
202011150014,14,76,95
202011150015,14,77,45
202011150015,2,15,45
202011150016,14,77,45
202011150018,14,67,4
202011150019,15,86,217
202011150020,15,86,217
202011160001,3,23,4
202011160004,3,24,4
202011160006,3,22,92
202011160007,3,22,92
202011160010,14,67,4
202011160013,3,25,4
202011160014,4,27,4
202011160016,3,23,4
202011160017,14,65,34
202011160018,2,18,229
202011160018,14,67,229
202011160019,1,6,92
202011160022,14,76,4
202011160026,3,23,141
202011160027,14,73,4
202011170001,14,76,4
202011170002,3,22,4
202011170003,3,23,4
202011170005,4,34,229
202011170005,14,67,229
202011170006,14,67,229
202011170009,3,25,153
202011170010,7,46,217
202011170011,1,2,182
202011170011,3,25,182
202011170011,4,34,182
202011170013,1,12,92
202011170013,14,77,92
202011170014,12,62,422
202011170015,4,31,147
202011170017,14,73,138
202011170018,2,15,147
202011170023,7,46,217
202011170023,14,67,95
202011170024,7,46,217
202011170024,14,67,95
202011170032,14,65,229
202011180001,2,20,4
202011180002,3,25,92
202011180002,14,67,92
202011180005,4,27,153
202011180007,3,25,92
202011180008,14,67,228
202011180010,4,29,37
202011180011,4,29,95
202011180013,14,74,4
202011180019,4,29,422
202011180019,4,29,182
202011190001,3,24,4
202011190002,2,21,4
202011190002,3,25,4
202011190002,2,20,4
202011190003,21,106,60
202011190007,4,36,182
202011190007,14,67,182
202011190008,1,2,37
202011190009,2,15,147
202011190010,14,76,228
202011190018,14,77,45
202011200004,15,86,147
202011200005,6,44,65
202011200005,14,75,65
202011200006,15,86,92
202011200008,14,67,228
202011200009,14,67,228
202011200010,14,74,4
202011200013,14,69,153
202011200021,2,18,160
202011200022,4,29,182
202011200023,14,73,228
202011200026,14,77,45
202011210001,3,23,4
202011210002,4,29,4
202011210002,14,73,4
202011210004,14,74,4
202011210005,14,73,95
202011210006,3,25,95
202011210006,4,39,95
202011210007,4,29,147
202011210007,17,94,147
202011210008,3,23,4
202011210010,14,67,4
202011210011,14,67,4
202011210012,14,67,4
202011210013,13,66,422
202011210013,14,67,4
202011210014,13,66,422
202011210014,14,67,4
202011210015,13,66,422
202011210015,14,67,4
202011210016,13,66,422
202011210016,14,67,4
202011210017,13,66,422
202011210017,14,67,4
202011210018,14,74,4
202011210019,14,79,4
202011210022,13,66,422
202011210023,7,46,94
202011210024,3,25,4
202011210025,14,113,92
202011210026,1,12,92
202011210027,1,5,97
202011210028,3,25,160
202011210030,14,73,183
202011210032,14,84,147
202011210033,14,75,137
202011210035,14,75,229
202011210036,17,94,153
202011210037,4,34,45
202011210039,3,23,4
202011210040,15,87,155
202011210041,14,73,97
202011210043,2,15,138
202011220001,14,67,4
202011220001,17,94,4
202011220004,3,23,95
202011220004,14,73,95
202011220005,2,20,4
202011220006,4,35,4
202011220007,19,100,153
202011220008,2,21,141
202011220009,2,21,141
202011220010,14,73,183
202011220011,4,34,97
202011220012,4,29,95
202011220013,21,107,95
202011220020,14,67,4
202011220021,1,9,147
202011220022,14,82,95
202011230001,14,67,4
202011230004,21,108,173
202011230005,11,57,137
202011230010,3,22,4
202011230011,4,29,4
202011230013,4,29,182
202011230017,14,75,123
202011230019,14,75,37
202011230024,21,108,113
202011230025,14,76,233
202011230027,21,106,147
202011230028,2,15,45
202011230029,4,36,4
202011240002,3,25,4
202011240003,14,74,4
202011240003,14,77,4
202011240006,3,23,200
202011240006,14,67,200
202011240007,4,32,42
202011240008,12,62,422
202011240008,14,67,200
202011240011,2,21,4
202011240012,3,25,95
202011240013,3,22,153
202011240014,14,75,182
202011240015,2,15,160
202011240016,14,67,199
202011240017,16,90,603
202011240019,10,56,167
202011240020,14,68,45
202011240021,14,68,183
202011240024,14,75,123
202011240025,4,36,95
202011240028,4,34,205
202011240029,2,15,205
202011240030,14,75,147
202011240034,14,68,233
202011250002,14,71,4
202011250003,14,71,4
202011250004,11,59,78
202011250005,4,29,123
202011250008,3,22,4
202011250009,3,23,182
202011250011,4,35,4
202011250011,14,67,4
202011250013,8,49,4
202011250014,4,36,4
202011250016,14,83,95
202011250022,14,75,37
202011250025,14,73,183
202011250026,14,73,183
202011250028,14,65,147
202011250029,14,67,228
202011250030,4,34,228
202011250031,7,47,422
202011260001,14,72,123
202011260004,1,6,95
202011260006,1,7,95
202011260007,4,29,92
202011260008,1,12,153
202011260009,14,73,233
202011260010,14,73,233
202011260018,14,74,92
202011260019,3,22,43
202011260020,3,25,153
202011260022,14,73,183
202011260028,15,85,15
202011260029,2,18,95
202011260033,4,29,228
202011270001,14,69,93
202011270001,7,47,422
202011270004,14,76,63
202011270005,14,76,63
202011270006,14,76,63
202011270007,14,76,63
202011270008,14,83,95
202011270010,4,29,95
202011270011,3,22,153
202011270013,14,73,228
202011270016,17,94,200
202011270026,14,73,97
202011270031,14,67,228
202011280001,14,74,4
202011280003,14,73,4
202011280004,14,73,4
202011280005,1,2,182
202011280005,7,45,182
202011280006,2,20,4
202011280007,17,94,4
202011280009,14,72,147
202011280009,14,77,147
202011280012,14,75,63
202011280013,14,67,233
202011280014,14,72,95
202011280016,11,60,182
202011280017,4,39,92
202011280019,14,65,147
202011280022,15,86,147
202011280023,4,36,4
202011280024,4,36,4
202011280029,4,27,4
202011280030,3,23,4
202011280032,14,83,95
202011280035,3,22,95
202011290001,2,15,4
202011290001,14,67,4
202011290002,4,27,4
202011290003,4,27,4
202011290004,14,67,4
202011290005,1,1,95
202011290007,14,76,228
202011290011,3,25,4
202011290012,2,18,4
202011290013,14,67,228
202011290022,2,15,142
202011290023,3,23,104
202011290024,14,68,200
202011290025,4,36,4
202011290027,14,67,4
202011290035,4,34,137
202011290036,14,77,45
202011300001,3,23,4
202011300002,3,23,4
202011300003,3,25,4
202011300004,4,35,4
202011300005,7,47,422
202011300005,4,27,69
202011300006,4,27,69
202011300007,4,27,69
202011300008,3,24,4
202011300009,14,68,153
202011300010,4,27,182
202011300010,14,67,182
202011300012,3,23,95
202011300013,4,27,95
202011300014,14,79,200
202011300014,3,25,200
202011300015,14,67,229
202011300016,14,67,229
202011300017,14,67,229
202011300018,1,10,44
202011300021,3,23,4
202011300022,14,76,228
202011300023,14,75,228
202012010002,14,67,4
202012010004,7,45,167
202012010004,4,35,4
202012010005,14,73,92
202012010006,3,24,92
202012010007,14,68,92
202012010009,14,79,4
202012010010,15,85,4
202012010014,14,67,182
202012010015,3,22,44
202012010022,4,35,146
202012010026,14,69,147
202012010026,2,18,147
202012010029,4,34,95
202012010030,14,68,153
202012010031,14,68,153
202012010032,14,77,153
202012010034,2,21,11
202012020004,14,83,95
202012020006,10,56,222
202012020007,14,83,95
202012020009,14,113,92
202012020011,4,27,4
202012020012,4,27,4
202012020016,8,50,4
202012020017,3,25,153
202012020018,1,7,603
202012020019,4,27,217
202012020019,4,34,4
202012020025,4,36,160
202012030001,2,20,4
202012030001,14,67,4
202012030003,1,11,95
202012030004,1,5,228
202012030005,4,34,95
202012030006,3,23,95
202012030011,3,23,160
202012030011,4,27,160
202012030011,14,76,160
202012030015,14,68,153
202012030016,2,15,92
202012030016,1,5,92
202012030022,14,67,233
202012030023,1,5,141
202012040001,2,14,4
202012040003,1,7,153
202012040005,14,84,92
202012040008,2,15,141
202012040009,15,86,97
202012050001,3,25,4
202012050003,3,25,4
202012050003,14,67,4
202012050004,2,18,422
202012050005,3,22,4
202012050008,4,27,146
202012050008,2,18,146
202012050009,14,73,95
202012050010,14,84,228
202012050014,8,50,228
202012050015,14,83,95
202012050017,4,35,4
202012050020,14,71,45
202012050020,14,77,45
202012050021,17,94,200
202012060003,4,33,4
202012060005,3,22,92
202012060005,14,68,92
202012060017,4,34,228
202012060018,4,29,37
202012060018,2,18,37
202012060019,15,85,37
202012060020,4,27,229
202012060024,4,27,4
202012060025,4,27,4
202012060026,4,27,4
202012060027,3,23,153
202012060030,17,94,4
202012060033,2,20,4
202012060033,2,21,4
202012070001,2,19,76
202012070003,17,93,228
202012070006,3,22,4
202012070006,2,21,4
202012070006,2,20,4
202012070009,4,34,4
202012070010,14,75,137
202012070016,14,83,95
202012070021,14,68,92
202012070022,1,12,92
202012070025,10,56,153
202012070028,3,25,205
202012070029,1,7,142
202012070030,1,7,142
202012070031,4,36,4
202012070032,4,36,4
202012080004,14,76,4
202012080005,14,79,95
202012080009,4,33,95
202012080010,8,50,141
202012080011,14,67,153
202012080012,14,67,153
202012080015,2,19,76
202012080041,14,83,45
202012090001,3,23,4
202012090002,1,1,95
202012090003,4,34,92
202012090003,14,74,92
202012090007,4,27,4
202012090008,4,27,4
202012090010,2,18,4
202012090011,4,29,182
202012090012,14,75,137
202012090012,1,7,137
202012090013,1,1,95
202012090016,1,7,229
202012090016,4,27,229
202012090017,4,36,95
202012090018,4,36,95
202012090020,4,33,4
202012090022,3,25,4
202012090029,1,7,142
202012090035,14,75,229
202012100001,10,55,4
202012100002,3,23,92
202012100004,4,36,209
202012100004,3,25,200
202012100019,4,36,182
202012100023,4,29,422
202012100023,1,13,95
202012100024,4,29,422
202012100024,1,13,95
202012100026,4,36,4
202012100031,2,15,207
202012100032,14,75,37
202012100033,4,35,37
202012100034,3,24,4
202012100035,3,25,45
202012100038,1,6,147
202012100039,14,77,160
202012110003,4,34,4
202012110008,14,68,92
202012110009,3,22,92
202012110011,14,75,137
202012110018,2,20,167
202012110019,3,25,167
202012110022,14,67,147
202012110024,14,75,147
202012110027,4,36,4
202012110030,2,15,205
202012110035,3,23,45
202012120001,2,14,4
202012120003,4,27,95
202012120004,3,22,92
202012120004,14,68,92
202012120005,14,75,146
202012120009,6,44,4
202012120010,14,67,4
202012120011,14,67,4
202012120012,14,67,4
202012120013,1,5,92
202012120014,4,29,182
202012120015,10,55,200
202012120016,3,23,92
202012120017,2,18,37
202012120018,1,11,228
202012120020,14,75,147
202012120021,4,27,4
202012120022,4,27,4
202012120023,4,27,4
202012120024,4,27,4
202012120025,4,27,4
202012120026,14,75,4
202012120028,1,7,142
202012120029,19,100,153
202012130002,14,75,4
202012130005,2,15,4
202012130006,15,85,4
202012130007,14,74,153
202012130009,4,36,95
202012130012,3,22,4
202012130012,4,36,4
202012130013,2,21,182
202012130013,4,34,182
202012130021,4,39,92
202012130022,14,76,160
202012130023,14,68,37
202012130027,16,90,603
202012130030,15,86,217
202012130031,2,21,160
202012130035,1,3,53
202012130036,9,52,155
202012130036,14,72,155
202012130036,14,76,155
202012130043,14,68,45
202012130044,15,86,217
202012140001,14,67,4
202012140003,4,34,228
202012140004,14,72,95
202012140006,14,84,92
202012140015,3,22,104
202012140016,4,34,4
202012140017,3,23,4
202012140019,1,10,30
202012140020,3,25,92
202012140021,4,29,422
202012140023,1,7,228
202012140024,4,35,37
202012140026,14,67,160
202012140027,14,84,200
202012140028,8,48,103
202012140030,1,5,141
202012140034,14,75,147
202012140036,14,84,200
202012150001,2,15,4
202012150004,3,25,4
202012150005,2,15,4
202012150012,14,83,95
202012150013,8,49,153
202012150013,4,39,153
202012150014,11,59,178
202012150019,14,71,65
202012150020,8,50,95
202012150026,1,112,147
202012150027,4,29,123
202012150028,15,86,217
202012150029,14,77,160
202012150031,14,68,147
202012150034,14,68,160
202012160002,3,23,4
202012160004,3,25,4
202012160006,4,34,4
202012160007,14,84,92
202012160008,1,7,95
202012160009,4,27,95
202012160010,14,77,44
202012160011,4,34,4
202012160015,14,75,229
202012160016,14,75,229
202012160021,15,87,4
202012160022,17,93,228
202012160023,8,50,95
202012160029,1,12,153
202012160030,14,68,147
202012160031,14,73,4
202012160037,3,23,4
202012160038,2,15,160
202012160039,14,68,14
202012170001,14,67,4
202012170001,3,25,4
202012170002,3,23,92
202012170003,3,23,92
202012170015,14,75,229
202012170018,14,77,147
202012170018,3,23,147
202012170022,2,20,4
202012170024,4,29,33
202012170025,3,23,160
202012170026,1,7,147
202012170026,14,76,147
202012170026,14,67,147
202012170028,1,12,92
202012170033,4,36,60
202012170034,4,36,60
202012170035,14,74,76
202012170036,14,75,147
202012170037,14,76,4
202012170038,14,72,195
202012180001,2,20,4
202012180002,3,25,4
202012180003,4,29,4
202012180005,14,73,95
202012180006,19,105,4
202012180006,14,67,4
202012180007,17,93,200
202012180009,2,15,182
202012180009,4,34,182
202012180010,14,73,147
202012180012,14,67,147
202012180015,4,29,153
202012180016,1,7,95
202012180028,1,10,92
202012190001,14,67,4
202012190018,14,75,147
202012190020,4,37,422
202012190020,4,27,217
202012190021,4,36,4
202012190023,14,72,147
202012190023,14,67,147
202012190028,14,67,4
202012190030,4,39,92
202012190031,3,25,4
202012190032,17,94,182
202012190033,17,93,195
202012200001,1,5,4
202012200003,3,23,4
202012200004,3,23,4
202012200005,14,67,4
202012200007,14,73,95
202012200008,1,7,95
202012200009,3,23,95
202012200010,4,29,422
202012200010,1,13,95
202012200011,7,46,217
202012200011,14,76,95
202012200012,7,46,217
202012200012,4,36,95
202012200013,3,23,92
202012200014,2,15,4
202012200015,14,67,4
202012200016,3,23,4
202012200017,4,29,147
202012200018,3,23,153
202012200020,14,68,97
202012200021,8,49,147
202012200027,3,23,104
202012200028,4,27,4
202012200030,14,73,4
202012200030,3,25,4
202012200031,14,84,95
202012200033,2,21,160
202012210001,15,86,4
202012210002,19,105,4
202012210003,10,56,4
202012210005,17,94,4
202012210009,3,23,4
202012210014,3,22,97
202012210015,3,24,4
202012210016,3,24,4
202012210018,16,90,110
202012210019,1,1,92
202012210025,4,34,228
202012210025,17,94,228
202012210026,4,29,146
202012220001,3,26,4
202012220001,14,67,4
202012220001,2,18,4
202012220002,4,29,4
202012220002,14,67,4
202012220005,14,75,4
202012220007,3,23,95
202012220008,14,83,95
202012220009,14,83,95
202012220010,4,34,4
202012220013,2,21,4
202012220023,3,22,41
202012220026,14,75,229
202012220027,14,76,41
202012220028,4,27,41
202012220029,14,67,44
202012220035,14,83,95
202012230001,12,61,4
202012230002,3,23,4
202012230003,4,35,4
202012230004,3,23,92
202012230004,2,18,92
202012230006,14,75,65
202012230007,2,18,104
202012230009,4,36,147
202012230010,2,18,153
202012230011,4,29,153
202012230012,1,12,92
202012230016,4,34,4
202012230017,4,34,4
202012230019,4,34,4
202012230020,14,83,95
202012240001,14,83,4
202012240002,4,35,4
202012240002,14,67,4
202012240003,3,23,4
202012240004,2,18,4
202012240006,21,106,60
202012240007,4,35,200
202012240008,14,77,147
202012240009,14,75,147
202012240009,3,25,147
202012240010,14,75,147
202012240010,15,85,147
202012240011,3,22,92
202012240015,3,25,92
202012240019,2,18,147
202012240019,3,25,147
202012240025,14,67,4
202012240030,3,22,43
202012250003,1,7,217
202012250003,14,79,217
202012250004,4,29,422
202012250004,1,13,95
202012250014,4,35,4
202012250015,7,47,422
202012250016,7,47,422
202012250017,14,68,228
202012250018,4,34,95
202012250022,1,7,205
202012250023,21,107,205
202012250024,2,21,205
202012250025,2,20,205
202012250026,2,20,205
202012250027,14,75,97
202012250028,1,7,95
202012250030,15,86,147
202012250031,1,2,37
202012260001,17,94,4
202012260002,3,23,4
202012260003,4,35,4
202012260004,3,22,4
202012260005,4,33,4
202012260006,4,27,153
202012260007,14,79,153
202012260009,3,23,4
202012260010,3,23,4
202012260012,14,75,147
202012260013,14,75,147
202012260014,14,75,147
202012260015,3,22,147
202012260015,14,75,147
202012260017,2,20,4
202012260027,14,76,228
202012260028,14,76,228
202012260029,14,76,228
202012260030,14,76,228
202012260031,14,76,228
202012260032,14,76,228
202012260033,14,76,228
202012260034,14,76,228
202012260035,14,76,228
202012260036,14,76,228
202012260037,14,76,228
202012260038,14,76,228
202012260039,14,76,228
202012260041,17,94,200
202012270001,17,94,4
202012270003,17,94,228
202012270005,14,77,182
202012270006,3,23,4
202012270011,10,53,142
202012270013,15,87,45
202012270014,14,72,147
202012270015,2,19,41
202012270016,2,19,41
202012270017,2,19,41
202012270018,2,19,41
202012270019,14,67,41
202012270021,21,107,95
202012270022,3,23,141
202012270025,2,18,147
202012270025,14,75,147
202012270026,12,62,422
202012280001,2,18,4
202012280002,2,18,4
202012280003,2,15,4
202012280006,14,75,4
202012280008,4,35,4
202012280009,14,73,4
202012280009,3,22,4
202012280010,4,29,69
202012280011,14,73,182
202012280012,2,20,182
202012280017,3,25,167
202012280018,1,6,53
202012280022,15,86,217
202012280023,4,29,147
202012290001,2,14,4
202012290004,14,74,4
202012290005,4,35,153
202012290005,14,67,153
202012290007,4,29,123
202012290010,2,15,182
202012290014,14,75,4
202012290015,14,83,95
202012290017,4,29,422
202012290017,1,13,95
202012290019,4,29,167
202012290022,13,63,104
202012290023,14,75,147
202012290023,4,34,147
202012290024,14,76,228
202012290025,17,94,147
202012290026,17,94,147
202012290030,4,34,229
202012290031,17,94,95
202012290032,14,75,95
202012290032,4,34,95
202012290033,14,75,95
202012290033,4,34,95
202012290034,14,75,95
202012290034,4,34,95
202012290035,14,75,95
202012290035,4,34,95
202012290036,14,75,229
202012290037,3,25,229
202012290038,14,75,229
202012300001,3,25,4
202012300002,4,34,4
202012300003,4,35,200
202012300008,2,15,228
202012300008,6,44,228
202012300008,14,67,228
202012300009,7,45,173
202012300009,2,21,228
202012300012,19,100,167
202012300013,4,34,60
202012300014,15,86,92
202012300015,3,25,153
202012300016,4,34,92
202012300017,15,86,153
202012310001,14,68,4
202012310002,4,29,4
202012310003,3,25,4
202012310003,14,67,4
202012310004,2,18,4
202012310005,1,7,92
202012310006,3,23,92
202012310007,4,29,422
202012310007,1,13,95
202012310008,14,75,229
202012310010,3,22,78
202012310012,14,72,229
202012310013,12,62,422
202012310014,2,18,141
202012310017,4,35,75
202012310018,14,83,4
202012310019,4,39,33
